REC_BH	STATNUM	ORI	BINCIDNO	ORIADDDT	ORINIBRS	CITY	STATECOD	POPGRP	DIVISN	REGION	AGINDIC	CORECTY	COVBYORI	FIELDNO	JUDDIST	NBRSFLG	INACTDTE	POP1	COUNTY1	MSA1	LSTPOP1	POP2	COUNTY2	MSA2	LSTPOP2	POP3	COUNTY3	MSA3	LSTPOP3	POP4	COUNTY4	MSA4	LSTPOP4	POP5	COUNTY5	MSA5	LSTPOP5	MASTERYR	QTR1ACT	QTR2ACT	QTR3ACT	QTR4ACT	F1QACT	F2QACT	F3QACT	F4QACT	AGNAME	CFIPS1	CFIPS2	CFIPS3	CFIPS4	CFIPS5	HC_FLAG
BH	12	IL0501600	 	19910430	 	TONICA	IL	7	3	2	1	N	 	3150	125N	 	 	695	49	 	688	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	TONICA	099	 	 	 	 	0
BH	12	IL0509900	 	19940330	19930201	LA SALLE	IL	8D	3	2	4	N	 	3150	125N	A	 	0	49	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	SP: DISTRICT 17	099	 	 	 	 	0
BH	12	IL0510000	 	19910430	19930101	LAWRENCEVILLE	IL	8C	3	2	2	N	 	3860	130S	A	 	11671	51	 	11561	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	LAWRENCE	101	 	 	 	 	0
BH	12	IL0510100	 	19910430	19930101	BRIDGEPORT	IL	7	3	2	1	N	 	3860	130S	A	 	2200	51	 	2179	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	BRIDGEPORT	101	 	 	 	 	0
BH	12	IL0510200	 	19910430	 	LAWRENCEVILLE	IL	6	3	2	0	N	IL0510000	3860	130S	 	19891101	4815	51	 	4769	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	LAWRENCEVILLE	101	 	 	 	 	0
BH	12	IL0510300	 	19910430	19930101	SUMNER	IL	7	3	2	1	N	 	3860	130S	A	 	1037	51	 	1027	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	SUMNER	101	 	 	 	 	0
BH	12	IL0510400	 	19940330	19930201	ST FRANCISVILLE	IL	7	3	2	1	N	 	3860	130S	A	 	770	51	 	763	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	ST. FRANCISVILLE	101	 	 	 	 	0
BH	12	IL0520000	 	19910430	19930101	DIXON	IL	8C	3	2	2	N	 	3150	125N	A	 	17815	52	 	17649	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	LEE	103	 	 	 	 	0
BH	12	IL0520200	 	19910430	19930101	AMBOY	IL	6	3	2	1	N	 	3150	125N	A	 	2599	52	 	2574	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	AMBOY	103	 	 	 	 	0
BH	12	IL0520300	 	19910430	19930101	DIXON	IL	5	3	2	1	N	 	3150	125N	A	 	16174	52	 	16022	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	DIXON	103	 	 	 	 	0
BH	12	IL0530000	 	19910430	19930101	PONTIAC	IL	8C	3	2	2	N	 	3860	120C	A	 	19529	53	 	19346	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	LIVINGSTON	105	 	 	 	 	0
BH	12	IL0530100	 	19910430	19930101	DWIGHT	IL	6	3	2	1	N	 	3860	120C	A	 	4419	53	 	4378	7	32	161	7	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	DWIGHT	105	063	 	 	 	0
BH	12	IL0530200	 	19910430	19930101	PONTIAC	IL	5	3	2	1	N	 	3860	120C	A	 	12037	53	 	11924	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	PONTIAC	105	 	 	 	 	0
BH	12	IL0530300	 	19910430	19930401	FAIRBURY	IL	6	3	2	1	N	 	3860	120C	A	 	4026	53	 	3988	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	FAIRBURY	105	 	 	 	 	0
BH	12	IL0539900	 	19940330	19930301	PONTIAC	IL	8D	3	2	4	N	 	3860	120C	A	 	0	53	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	SP: DISTRICT 6	105	 	 	 	 	0
BH	12	IL0540000	 	19910430	19930101	LINCOLN	IL	8C	3	2	2	N	 	3860	120C	A	 	12646	54	 	12527	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	LOGAN	107	 	 	 	 	0
BH	12	IL0540100	 	19921110	19930301	ATLANTA	IL	7	3	2	1	N	 	3860	120C	A	 	1673	54	 	1657	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	ATLANTA	107	 	 	 	 	0
BH	12	IL0540200	 	19910430	19930101	LINCOLN	IL	5	3	2	1	N	 	3860	120C	A	 	15593	54	 	15447	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	I	I	 	 	 	 	LINCOLN	107	 	 	 	 	1
BH	12	IL0540300	 	19910430	19930101	MOUNT PULASKI	IL	7	3	2	1	N	 	3860	120C	A	 	1726	54	 	1710	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	MOUNT PULASKI	107	 	 	 	 	0
BH	12	IL0550000	 	19910430	19930101	MACOMB	IL	8C	3	2	2	N	 	3860	120C	A	 	14564	55	 	14428	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	MCDONOUGH	109	 	 	 	 	0
BH	12	IL0550200	 	19910430	 	BUSHNELL	IL	6	3	2	0	N	IL0550000	3860	120C	 	19891101	3268	55	 	3237	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	BUSHNELL	109	 	 	 	 	0
BH	12	IL0550400	 	19910430	19930101	MACOMB	IL	5	3	2	1	N	 	3860	120C	A	 	18829	55	 	18652	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	MACOMB	109	 	 	 	 	0
BH	12	IL0550500	 	19910430	19930101	MACOMB	IL	7	3	2	3	N	 	3860	120C	A	 	0	55	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	 	I	 	 	 	 	 	WESTERN ILLINOIS UNIVERS	109	 	 	 	 	1
BH	12	IL0550700	 	19940330	19930101	MACOMB	IL	8D	3	2	4	N	 	3860	120C	A	 	0	55	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	SP: INV DISTRICT 14	109	 	 	 	 	0
BH	12	IL0559900	 	19940330	19930201	MACOMB	IL	8D	3	2	4	N	 	3860	120C	A	 	0	55	 	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	SP: DISTRICT 14	109	 	 	 	 	0
BH	12	IL0560000	 	19910430	 	WOODSTOCK	IL	9B	3	2	2	N	 	3150	125N	 	 	73372	56	161	72686	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	MCHENRY	111	 	 	 	 	0
BH	12	IL0560100	 	19910430	 	ALGONQUIN	IL	5	3	2	1	N	 	3150	125N	 	 	18520	56	161	18347	5096	45	161	5047	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	ALGONQUIN	111	089	 	 	 	0
BH	12	IL0560200	 	19910430	19930201	CARY	IL	5	3	2	1	N	 	3150	125N	A	 	15758	56	161	15610	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	CARY	111	 	 	 	 	0
BH	12	IL0560300	 	19910430	 	CRYSTAL LAKE	IL	4	3	2	1	N	 	3150	125N	 	 	38555	56	161	38193	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	CRYSTAL LAKE	111	 	 	 	 	0
BH	12	IL0560400	 	19910430	 	FOX RIVER GROVE	IL	6	3	2	1	N	 	3150	125N	 	 	4758	56	161	4713	175	50	161	174	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	FOX RIVER GROVE	111	097	 	 	 	0
BH	12	IL0560500	 	19910430	19930101	HARVARD	IL	6	3	2	1	N	 	3150	125N	A	 	8113	56	161	8037	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	HARVARD	111	 	 	 	 	0
BH	12	IL0560600	 	19910430	19930101	HEBRON	IL	7	3	2	1	N	 	3150	125N	A	 	1053	56	161	1043	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	HEBRON	111	 	 	 	 	0
BH	12	IL0560700	 	19910430	19930101	HUNTLEY	IL	6	3	2	1	N	 	3150	125N	A	 	4691	56	161	4646	1123	45	161	1113	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	HUNTLEY	111	089	 	 	 	0
BH	12	IL0560900	 	19910430	 	LAKE IN THE HILLS	IL	5	3	2	1	N	 	3150	125N	 	 	23490	56	161	23269	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	LAKE IN THE HILLS	111	 	 	 	 	0
BH	12	IL0561000	 	19910430	19930101	MARENGO	IL	6	3	2	1	N	 	3150	125N	A	 	6448	56	161	6387	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	MARENGO	111	 	 	 	 	0
BH	12	IL0561100	 	19910430	 	MCHENRY	IL	7	3	2	1	N	 	3150	125N	 	 	1053	56	161	1043	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	MCCULLOM LAKE	111	 	 	 	 	0
BH	12	IL0561200	 	19910430	19930101	MCHENRY	IL	5	3	2	1	N	 	3150	125N	A	 	21815	56	161	21610	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	MCHENRY	111	 	 	 	 	0
BH	12	IL0561300	 	19910430	19930101	RICHMOND	IL	7	3	2	1	N	 	3150	125N	A	 	1107	56	161	1097	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	RICHMOND	111	 	 	 	 	0
BH	12	IL0561400	 	19910430	19930401	JOHNSBURG	IL	6	3	2	1	N	 	3150	125N	A	 	5470	56	161	5418	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	JOHNSBURG	111	 	 	 	 	0
BH	12	IL0561500	 	19910430	19930101	WOODSTOCK	IL	5	3	2	1	N	 	3150	125N	A	 	20445	56	161	20253	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	WOODSTOCK	111	 	 	 	 	0
BH	12	IL0561600	 	19910430	 	LAKEMOOR	IL	6	3	2	1	N	 	3150	125N	 	 	1829	56	161	1811	1000	50	161	991	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	LAKEMOOR	111	097	 	 	 	0
BH	12	IL0561700	 	19910430	19930101	LAKEWOOD	IL	7	3	2	1	N	 	3150	125N	A	 	2371	56	161	2349	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	LAKEWOOD	111	 	 	 	 	0
BH	12	IL0561800	 	19910430	 	OAKWOOD HILLS	IL	7	3	2	1	N	 	3150	125N	 	 	2226	56	161	2205	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	OAKWOOD HILLS	111	 	 	 	 	0
BH	12	IL0561900	 	19910430	19930301	SPRING GROVE	IL	6	3	2	1	N	 	3150	125N	A	 	3937	56	161	3900	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	SPRING GROVE	111	 	 	 	 	0
BH	12	IL0562000	 	19910430	 	BARRINGTON	IL	7	3	2	1	N	 	3150	125N	 	 	620	56	161	614	179	50	161	178	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	FOX RIVER VALLEY GARDENS	111	097	 	 	 	0
BH	12	IL0562100	 	19910430	 	HOLIDAY HILLS	IL	7	3	2	1	N	 	3150	125N	 	 	843	56	161	835	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	HOLIDAY HILLS	111	 	 	 	 	0
BH	12	IL0562200	 	19910430	 	WONDER LAKE	IL	7	3	2	0	N	IL0560000	3150	125N	 	19891101	1365	56	161	1352	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	WONDER LAKE	111	 	 	 	 	0
BH	12	IL0562300	 	19910430	 	MCHENRY SHORES	IL	7	3	2	0	N	IL0560000	3150	125N	 	19891101	0	56	161	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	MCHENRY SHORES	111	 	 	 	 	0
BH	12	IL0562500	 	19910430	 	WOODSTOCK	IL	7	3	2	1	N	 	3150	125N	 	 	737	56	161	730	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	BULL VALLEY	111	 	 	 	 	0
BH	12	IL0562700	 	19931022	19930101	CRYSTAL LAKE	IL	7	3	2	5	N	 	3150	125N	A	 	0	56	161	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	CRYSTAL LAKE PARK DISTRI	111	 	 	 	 	0
BH	12	IL0570000	 	19910430	19930101	BLOOMINGTON	IL	9B	3	2	2	N	 	3860	120C	A	 	29502	57	102	29226	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	Z	 	 	 	 	MCLEAN	113	 	 	 	 	0
BH	12	IL0570100	 	19910430	19930101	BLOOMINGTON	IL	3	3	2	1	Y	 	3860	120C	A	 	65755	57	102	65137	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	BLOOMINGTON	113	 	 	 	 	0
BH	12	IL0570200	 	19910430	19930101	NORMAL	IL	4	3	2	1	Y	 	3860	120C	A	 	46049	57	102	45616	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	Z	I	 	 	 	 	NORMAL	113	 	 	 	 	1
BH	12	IL0570300	 	19910430	19930301	CHENOA	IL	7	3	2	1	N	 	3860	120C	A	 	1872	57	102	1854	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	CHENOA	113	 	 	 	 	0
BH	12	IL0570500	 	19910430	19930101	LE ROY	IL	6	3	2	1	N	 	3860	120C	A	 	3381	57	102	3349	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	LE ROY	113	 	 	 	 	0
BH	12	IL0570600	 	19910430	19930101	LEXINGTON	IL	7	3	2	1	N	 	3860	120C	A	 	1940	57	102	1922	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	LEXINGTON	113	 	 	 	 	0
BH	12	IL0570700	 	19920210	 	DANVERS	IL	7	3	2	1	N	 	3860	120C	 	 	1201	57	102	1189	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	DANVERS	113	 	 	 	 	0
BH	12	IL0570800	 	19910430	 	COLFAX	IL	7	3	2	0	N	IL0570000	3860	120C	 	19891101	1003	57	102	994	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	COLFAX	113	 	 	 	 	0
BH	12	IL0571000	 	19931022	19930101	GRIDLEY	IL	7	3	2	1	N	 	3860	120C	A	 	1431	57	102	1418	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	GRIDLEY	113	 	 	 	 	0
BH	12	IL0571200	 	19910430	19930301	MCLEAN	IL	7	3	2	1	N	 	3860	120C	A	 	820	57	102	812	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	 	Z	Z	 	 	 	 	MCLEAN	113	 	 	 	 	0
BH	12	IL0571300	 	19910430	19940401	SAYBROOK	IL	7	3	2	0	N	IL0570000	3860	120C	A	19891101	775	57	102	768	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	SAYBROOK	113	 	 	 	 	0
BH	12	IL0571400	 	19920210	19931001	STANFORD	IL	7	3	2	1	N	 	3860	120C	A	 	679	57	102	673	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	STANFORD	113	 	 	 	 	0
BH	12	IL0571500	 	19910430	19930101	NORMAL	IL	7	3	2	3	N	 	3860	120C	A	 	0	57	102	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	I	 	 	 	 	 	 	ILLINOIS STATE UNIVERSIT	113	 	 	 	 	1
BH	12	IL0571600	 	19940330	19930301	BLOOMINGTON	IL	9D	3	2	4	N	 	3860	120C	A	 	0	57	102	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	SP: INV DISTRICT 6	113	 	 	 	 	0
BH	12	IL0580000	 	19910430	19930101	DECATUR	IL	9C	3	2	2	N	 	3860	120C	A	 	23376	58	211	23153	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	MACON	115	 	 	 	 	0
BH	12	IL0580100	 	19910430	19930701	BLUE MOUND	IL	7	3	2	1	N	 	3860	120C	A	 	1145	58	211	1135	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	BLUE MOUND	115	 	 	 	 	0
BH	12	IL0580200	 	19910430	19930201	DECATUR	IL	3	3	2	1	Y	 	3860	120C	A	 	83055	58	211	82275	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	 	I	 	 	 	 	DECATUR	115	 	 	 	 	1
BH	12	IL0580300	 	19910430	19930101	MAROA	IL	7	3	2	1	N	 	3860	120C	A	 	1678	58	211	1662	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	MAROA	115	 	 	 	 	0
BH	12	IL0580400	 	19910430	19930101	MT ZION	IL	6	3	2	1	N	 	3860	120C	A	 	4915	58	211	4870	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	MOUNT ZION	115	 	 	 	 	0
BH	12	IL0580500	 	19910430	 	MACON	IL	7	3	2	0	N	IL0580000	3860	120C	 	19891101	1231	58	211	1219	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	MACON	115	 	 	 	 	0
BH	12	IL0580600	 	19910430	 	ARGENTA	IL	7	3	2	0	N	IL0580000	3860	120C	 	19940901	934	58	211	926	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	ARGENTA	115	 	 	 	 	0
BH	12	IL0580700	 	19940330	19930401	DECATUR	IL	7	3	2	5	N	 	3860	120C	A	 	0	58	211	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	DECATUR PARK DISTRICT	115	 	 	 	 	0
BH	12	IL0580900	 	19910430	19930501	WARRENSBURG	IL	7	3	2	1	N	 	3860	120C	A	 	1307	58	211	1296	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	WARRENSBURG	115	 	 	 	 	0
BH	12	IL0581000	 	19940913	19940301	OREANA	IL	7	3	2	1	N	 	3860	120C	A	 	905	58	211	897	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	OREANA	115	 	 	 	 	0
BH	12	IL0590000	 	19910430	19930101	CARLINVILLE	IL	8C	3	2	2	N	 	3860	120C	A	 	21411	59	 	21212	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	MACOUPIN	117	 	 	 	 	0
BH	12	IL0590100	 	19910430	19930101	BENLD	IL	7	3	2	1	N	 	3860	120C	A	 	1564	59	 	1549	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	BENLD	117	 	 	 	 	0
BH	12	IL0590200	 	19910430	19931001	BRIGHTON	IL	7	3	2	1	N	 	3860	120C	A	 	1967	59	 	1949	261	42	754	258	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	BRIGHTON	117	083	 	 	 	0
BH	12	IL0590300	 	19910430	 	BUNKER HILL	IL	7	3	2	1	N	 	3860	120C	 	 	1828	59	 	1810	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	BUNKER HILL	117	 	 	 	 	0
BH	12	IL0590400	 	19910430	19930101	CARLINVILLE	IL	6	3	2	1	N	 	3860	120C	A	 	5768	59	 	5714	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	CARLINVILLE	117	 	 	 	 	0
BH	12	IL0590500	 	19910430	19930101	GILLESPIE	IL	6	3	2	1	N	 	3860	120C	A	 	3462	59	 	3429	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	GILLESPIE	117	 	 	 	 	0
BH	12	IL0590600	 	19910430	19930101	GIRARD	IL	7	3	2	1	N	 	3860	120C	A	 	2278	59	 	2256	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	GIRARD	117	 	 	 	 	0
BH	12	IL0590700	 	19910430	19930501	MOUNT OLIVE	IL	7	3	2	1	N	 	3860	120C	A	 	2181	59	 	2161	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	MOUNT OLIVE	117	 	 	 	 	0
BH	12	IL0590900	 	19910430	19940301	STAUNTON	IL	6	3	2	1	N	 	3860	120C	A	 	5104	59	 	5056	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	STAUNTON	117	 	 	 	 	0
BH	12	IL0591000	 	19910430	19930201	VIRDEN	IL	6	3	2	1	N	 	3860	120C	A	 	3427	59	 	3395	112	84	837	111	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	VIRDEN	117	167	 	 	 	0
BH	12	IL0591200	 	19910430	19930401	PALMYRA	IL	7	3	2	1	N	 	3860	120C	A	 	744	59	 	737	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	PALMYRA	117	 	 	 	 	0
BH	12	IL0600000	 	19910430	19930401	EDWARDSVILLE	IL	9B	3	2	2	N	 	3860	130S	A	 	75895	60	754	75181	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	MADISON	119	 	 	 	 	0
BH	12	IL0600100	 	19910430	19930101	ALTON	IL	4	3	2	1	Y	 	3860	130S	A	 	30941	60	754	30651	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	ALTON	119	 	 	 	 	0
BH	12	IL0600200	 	19910430	19930101	BETHALTO	IL	6	3	2	1	N	 	3860	130S	A	 	9592	60	754	9502	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	BETHALTO	119	 	 	 	 	0
BH	12	IL0600300	 	19910430	19930101	COLLINSVILLE	IL	4	3	2	1	N	 	3860	130S	A	 	22126	60	754	21918	2942	82	754	2914	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	COLLINSVILLE	119	163	 	 	 	0
BH	12	IL0600400	 	19910430	19930101	EAST ALTON	IL	6	3	2	1	N	 	3860	130S	A	 	6930	60	754	6865	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	EAST ALTON	119	 	 	 	 	0
BH	12	IL0600500	 	19910430	 	EDWARDSVILLE	IL	5	3	2	1	N	 	3860	130S	 	 	21805	60	754	21600	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	EDWARDSVILLE	119	 	 	 	 	0
BH	12	IL0600700	 	19910430	19930101	GRANITE CITY	IL	4	3	2	1	Y	 	3860	130S	A	 	31758	60	754	31460	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	GRANITE CITY	119	 	 	 	 	0
BH	12	IL0600800	 	19910430	19930101	HARTFORD	IL	7	3	2	1	N	 	3860	130S	A	 	1568	60	754	1553	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	HARTFORD	119	 	 	 	 	0
BH	12	IL0600900	 	19910430	19930101	HIGHLAND	IL	6	3	2	1	N	 	3860	130S	A	 	8562	60	754	8481	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	HIGHLAND	119	 	 	 	 	0
BH	12	IL0601000	 	19931022	19930101	LIVINGSTON	IL	7	3	2	1	N	 	3860	130S	A	 	837	60	754	829	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	LIVINGSTON	119	 	 	 	 	0
BH	12	IL0601100	 	19910430	19930101	MADISON	IL	6	3	2	1	N	 	3860	130S	A	 	4603	60	754	4560	8	82	754	8	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	MADISON	119	163	 	 	 	0
BH	12	IL0601200	 	19910430	19930101	COLLINSVILLE	IL	6	3	2	1	N	 	3860	130S	A	 	4719	60	754	4675	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	MARYVILLE	119	 	 	 	 	0
BH	12	IL0601300	 	19910430	19930401	ROXANA	IL	7	3	2	1	N	 	3860	130S	A	 	1570	60	754	1555	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	I	 	 	 	 	 	 	ROXANA	119	 	 	 	 	1
BH	12	IL0601400	 	19910430	19930201	TROY	IL	6	3	2	1	N	 	3860	130S	A	 	8648	60	754	8567	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	TROY	119	 	 	 	 	0
BH	12	IL0601500	 	19910430	19930101	VENICE	IL	6	3	2	1	N	 	3860	130S	A	 	2565	60	754	2541	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	 	 	 	 	 	 	 	 	VENICE	119	 	 	 	 	0
